goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,educationLevelCode,educationLevelDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_latest_year,latest_year,ObjectId
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,174,Comoros,14,Eastern Africa,Country,COM,1,43.34234565,-11.66121732,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,174,Comoros,14,Eastern Africa,Country,COM,1,43.34234565,-11.66121732,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,175,Mayotte,14,Eastern Africa,Country,MYT,0,45.14015057,-12.82217691,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,175,Mayotte,14,Eastern Africa,Country,MYT,0,45.14015057,-12.82217691,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,175,Mayotte,14,Eastern Africa,Country,MYT,0,45.14015057,-12.82217691,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,178,Congo,11,Western Africa,Country,COG,1,15.22052612,-0.840544119,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,178,Congo,11,Western Africa,Country,COG,1,15.22052612,-0.840544119,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,178,Congo,11,Western Africa,Country,COG,1,15.22052612,-0.840544119,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,180,Democratic Republic of the Congo,17,Middle Africa,Country,COD,1,23.65496507,-2.877154732,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,180,Democratic Republic of the Congo,17,Middle Africa,Country,COD,1,23.65496507,-2.877154732,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,180,Democratic Republic of the Congo,17,Middle Africa,Country,COD,1,23.65496507,-2.877154732,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,184,Cook Islands,61,Polynesia,Country,COK,0,-159.7711391,-21.22696458,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,578
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,184,Cook Islands,61,Polynesia,Country,COK,0,-159.7711391,-21.22696458,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,579
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,184,Cook Islands,61,Polynesia,Country,COK,0,-159.7711391,-21.22696458,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,580
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,188,Costa Rica,13,Central America,Country,CRI,1,-84.19712782,9.970998683,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,78.08099,,,78.08099,2016,581
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,188,Costa Rica,13,Central America,Country,CRI,1,-84.19712782,9.970998683,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,85.0252,,,85.0252,2016,582
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,188,Costa Rica,13,Central America,Country,CRI,1,-84.19712782,9.970998683,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,77.97903,,,77.97903,2016,583
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,191,Croatia,39,Southern Europe,Country,HRV,1,17.95874553,45.45172212,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,191,Croatia,39,Southern Europe,Country,HRV,1,17.95874553,45.45172212,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,191,Croatia,39,Southern Europe,Country,HRV,1,17.95874553,45.45172212,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,192,Cuba,29,Caribbean,Country,CUB,1,-79.54460144,22.10030366,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,192,Cuba,29,Caribbean,Country,CUB,1,-79.54460144,22.10030366,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,192,Cuba,29,Caribbean,Country,CUB,1,-79.54460144,22.10030366,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,196,Cyprus,145,Western Asia,Country,CYP,1,33.22285964,35.05659437,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,196,Cyprus,145,Western Asia,Country,CYP,1,33.22285964,35.05659437,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,196,Cyprus,145,Western Asia,Country,CYP,1,33.22285964,35.05659437,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,203,Czechia,151,Eastern Europe,Country,CZE,1,15.33151382,49.73913871,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,203,Czechia,151,Eastern Europe,Country,CZE,1,15.33151382,49.73913871,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,203,Czechia,151,Eastern Europe,Country,CZE,1,15.33151382,49.73913871,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,204,Benin,11,Western Africa,Country,BEN,1,2.339933594,9.65401646,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,204,Benin,11,Western Africa,Country,BEN,1,2.339933594,9.65401646,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,44.61415,,,44.61415,2016,597
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,204,Benin,11,Western Africa,Country,BEN,1,2.339933594,9.65401646,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,208,Denmark,154,Northern Europe,Country,DNK,1,9.326571283,56.03829721,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,100,,,,100,2015,599
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,208,Denmark,154,Northern Europe,Country,DNK,1,9.326571283,56.03829721,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,600
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,208,Denmark,154,Northern Europe,Country,DNK,1,9.326571283,56.03829721,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,601
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,212,Dominica,29,Caribbean,Country,DMA,1,-61.3493756,15.43391378,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,602
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,212,Dominica,29,Caribbean,Country,DMA,1,-61.3493756,15.43391378,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,603
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,212,Dominica,29,Caribbean,Country,DMA,1,-61.3493756,15.43391378,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,604
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,214,Dominican Republic,29,Caribbean,Country,DOM,1,-70.49847576,18.89832088,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,214,Dominican Republic,29,Caribbean,Country,DOM,1,-70.49847576,18.89832088,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,214,Dominican Republic,29,Caribbean,Country,DOM,1,-70.49847576,18.89832088,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,218,Ecuador,5,South America,Country,ECU,1,-78.37005241,-1.447785891,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,64.31414,,,64.31414,2016,608
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,218,Ecuador,5,South America,Country,ECU,1,-78.37005241,-1.447785891,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,40.33631,,,40.33631,2016,609
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,218,Ecuador,5,South America,Country,ECU,1,-78.37005241,-1.447785891,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,57.91356,,,57.91356,2016,610
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,222,El Salvador,13,Central America,Country,SLV,1,-88.86862995,13.73603564,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,84.481090,,84.48109,2017,611
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,222,El Salvador,13,Central America,Country,SLV,1,-88.86862995,13.73603564,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,80.27007,81.787460,,81.78746,2017,612
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,222,El Salvador,13,Central America,Country,SLV,1,-88.86862995,13.73603564,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,87.10961,82.070860,,82.07086,2017,613
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,226,Equatorial Guinea,17,Middle Africa,Country,GNQ,1,10.46535826,1.565792376,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,226,Equatorial Guinea,17,Middle Africa,Country,GNQ,1,10.46535826,1.565792376,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,226,Equatorial Guinea,17,Middle Africa,Country,GNQ,1,10.46535826,1.565792376,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,231,Ethiopia,14,Eastern Africa,Country,ETH,1,39.63505296,8.631223181,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,231,Ethiopia,14,Eastern Africa,Country,ETH,1,39.63505296,8.631223181,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,231,Ethiopia,14,Eastern Africa,Country,ETH,1,39.63505296,8.631223181,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,232,Eritrea,14,Eastern Africa,Country,ERI,1,38.11074289,16.12894644,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,232,Eritrea,14,Eastern Africa,Country,ERI,1,38.11074289,16.12894644,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,232,Eritrea,14,Eastern Africa,Country,ERI,1,38.11074289,16.12894644,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,233,Estonia,154,Northern Europe,Country,EST,1,25.84093481,58.68487172,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,623
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,233,Estonia,154,Northern Europe,Country,EST,1,25.84093481,58.68487172,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,624
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,233,Estonia,154,Northern Europe,Country,EST,1,25.84093481,58.68487172,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,625
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,234,Faroe Islands,154,Northern Europe,Country,FRO,0,-7.122044325,62.21228119,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,234,Faroe Islands,154,Northern Europe,Country,FRO,0,-7.122044325,62.21228119,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,234,Faroe Islands,154,Northern Europe,Country,FRO,0,-7.122044325,62.21228119,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,238,Falkland Islands (Malvinas),5,South America,Country,FLK,0,-58.75246778,-51.74562601,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,238,Falkland Islands (Malvinas),5,South America,Country,FLK,0,-58.75246778,-51.74562601,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,238,Falkland Islands (Malvinas),5,South America,Country,FLK,0,-58.75246778,-51.74562601,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,239,South Georgia and the South Sandwich Islands,5,South America,Country,SGS,0,-36.90662765,-54.20736749,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,239,South Georgia and the South Sandwich Islands,5,South America,Country,SGS,0,-36.90662765,-54.20736749,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,239,South Georgia and the South Sandwich Islands,5,South America,Country,SGS,0,-36.90662765,-54.20736749,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,242,Fiji,54,Melanesia,Country,FJI,1,177.9660884,-17.83301566,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,242,Fiji,54,Melanesia,Country,FJI,1,177.9660884,-17.83301566,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,242,Fiji,54,Melanesia,Country,FJI,1,177.9660884,-17.83301566,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,246,Finland,154,Northern Europe,Country,FIN,1,23.308447,61.91586738,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,2017,638
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,246,Finland,154,Northern Europe,Country,FIN,1,23.308447,61.91586738,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,2017,639
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,248,Åland Islands,154,Northern Europe,Country,ALA,0,19.80945969,60.1544901,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,248,Åland Islands,154,Northern Europe,Country,ALA,0,19.80945969,60.1544901,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,248,Åland Islands,154,Northern Europe,Country,ALA,0,19.80945969,60.1544901,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,250,France,155,Western Europe,Country,FRA,1,2.457288129,46.62660861,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,643
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,250,France,155,Western Europe,Country,FRA,1,2.457288129,46.62660861,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,644
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,250,France,155,Western Europe,Country,FRA,1,2.457288129,46.62660861,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,645
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,254,French Guiana,5,South America,Country,GUF,0,-53.23619089,3.922673437,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,254,French Guiana,5,South America,Country,GUF,0,-53.23619089,3.922673437,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,254,French Guiana,5,South America,Country,GUF,0,-53.23619089,3.922673437,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,258,French Polynesia,61,Polynesia,Country,PYF,0,-149.4052367,-17.67709294,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,258,French Polynesia,61,Polynesia,Country,PYF,0,-149.4052367,-17.67709294,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,258,French Polynesia,61,Polynesia,Country,PYF,0,-149.4052367,-17.67709294,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,260,French Southern Territories,14,Eastern Africa,Country,ATF,0,69.64849091,-49.6068576,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,260,French Southern Territories,14,Eastern Africa,Country,ATF,0,69.64849091,-49.6068576,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,260,French Southern Territories,14,Eastern Africa,Country,ATF,0,69.64849091,-49.6068576,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,262,Djibouti,14,Eastern Africa,Country,DJI,1,42.18274707,11.56004161,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,100,,100,2017,655
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,262,Djibouti,14,Eastern Africa,Country,DJI,1,42.18274707,11.56004161,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,88.484850,,88.48485,2017,656
