goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ageCode,ageDesc,sexCode,sexDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_latest_year,latest_year,ObjectId
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,Y5T17,5 to 17 years old,M,Male,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,,,,3.200000,,,,,3.200000,2013,484
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,Y5T17,5 to 17 years old,F,Female,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,,,,1.200000,,,,,1.200000,2013,485
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,Y5T17,5 to 17 years old,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,,,,2.200000,,,,,2.200000,2013,486
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,487
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,"Y5T14
",5 to 14 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,488
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,"Y5T14
",5 to 14 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,489
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,490
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,491
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,492
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,493
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,494
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,495
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,496
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,497
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,498
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,Y5T17,5 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,499
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,Y5T17,5 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,500
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,501
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,502
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,"Y5T14
",5 to 14 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,503
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,"Y5T14
",5 to 14 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,504
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,505
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,506
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,507
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,508
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,509
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,48,Bahrain,145,Western Asia,Country,BHR,1,50.5490754,26.04407747,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,510
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,112,Belarus,151,Eastern Europe,Country,BLR,1,28.04940161,53.54193075,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,511
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,512
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,513
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,514
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,515
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,Y5T17,5 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,516
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,Y5T17,5 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,517
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,518
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,"Y5T14
",5 to 14 years old,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,,,,,,13.800000,,,13.800000,2015,519
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,"Y5T14
",5 to 14 years old,M,Male,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,,,,,,13.760000,,,13.760000,2015,520
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,"Y5T14
",5 to 14 years old,F,Female,PERCENT,Percentage,,,G,Global,,,UNICEF and ILO calculations,,CA: Country adjusted data,,,,,,13.810000,,,13.810000,2015,521
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,522
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,523
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,524
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,525
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,526
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,527
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,528
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,529
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,530
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,Y5T17,5 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,531
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,Y5T17,5 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,532
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,533
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,534
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,"Y5T14
",5 to 14 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,535
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,"Y5T14
",5 to 14 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,536
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,537
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,538
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,539
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,540
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,541
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,542
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,543
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,544
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,545
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,Y5T17,5 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,546
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,Y5T17,5 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,547
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,548
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,549
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,"Y5T14
",5 to 14 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,550
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,"Y5T14
",5 to 14 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,551
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,552
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,553
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,554
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,555
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,556
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,557
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,558
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,"Y6T17
",6 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,559
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,"Y6T17
",6 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,560
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,Y5T17,5 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,561
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,Y5T17,5 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,562
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,Y5T17,5 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,563
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,"Y5T14
",5 to 14 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,564
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,"Y5T14
",5 to 14 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,565
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,"Y5T14
",5 to 14 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,566
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,"Y7T17
",7 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,567
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,"Y7T17
",7 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,568
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,"Y7T17
",7 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,569
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,Y10T17,10 to 17 years old,M,Male,,,,,,,,,,,,,,,,,,,,,,570
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,Y10T17,10 to 17 years old,_T,Both sexes,,,,,,,,,,,,,,,,,,,,,,571
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,Y10T17,10 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,572
8,8.7,8.7.1,SL_TLF_CHLDEA,"Proportion of children engaged in economic activity, by sex and age  (%)",2019.Q2.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,"Y6T17
",6 to 17 years old,F,Female,,,,,,,,,,,,,,,,,,,,,,573
