goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,ageCode,ageDesc,sexCode,sexDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2011,value_2014,value_2017,value_latest_year,latest_year,ObjectId
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,484,Mexico,13,Central America,Country,MEX,1,-102.5148166,23.93378032,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,21.97,38.9,33.29,33.29,2017,623
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,484,Mexico,13,Central America,Country,MEX,1,-102.5148166,23.93378032,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,27.43,39.14,36.93,36.93,2017,624
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,492,Monaco,155,Western Europe,Country,MCO,1,7.424214814,43.73532918,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,625
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,492,Monaco,155,Western Europe,Country,MCO,1,7.424214814,43.73532918,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,626
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,492,Monaco,155,Western Europe,Country,MCO,1,7.424214814,43.73532918,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,627
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,496,Mongolia,30,Eastern Asia,Country,MNG,1,103.0728057,46.83892054,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,72.84,90.3,90.81,90.81,2017,628
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,496,Mongolia,30,Eastern Asia,Country,MNG,1,103.0728057,46.83892054,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,82.37,93.21,94.95,94.95,2017,629
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,496,Mongolia,30,Eastern Asia,Country,MNG,1,103.0728057,46.83892054,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,77.72,91.82,92.97,92.97,2017,630
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,498,Republic of Moldova,151,Eastern Europe,Country,MDA,1,28.4650624,47.20236795,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,"[2011]: The sample excludes Transnistria (Prednestrovie) because of security risks. The excluded area represents approximately 13% of the total adult population. // [2014]: The sample excludes Transnistria (Prednestrovie) for safety of interviewers. The excluded area represents approximately 13% of the population. // [2017]: GNI per capita, population, and Global Findex data exclude Transnistria (Prednestrovie) because of security concerns. The excluded area represents about 13 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,19.09,16.4,42.94,42.94,2017,631
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,498,Republic of Moldova,151,Eastern Europe,Country,MDA,1,28.4650624,47.20236795,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,"[2011]: The sample excludes Transnistria (Prednestrovie) because of security risks. The excluded area represents approximately 13% of the total adult population. // [2014]: The sample excludes Transnistria (Prednestrovie) for safety of interviewers. The excluded area represents approximately 13% of the population. // [2017]: GNI per capita, population, and Global Findex data exclude Transnistria (Prednestrovie) because of security concerns. The excluded area represents about 13 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,17.17,18.98,44.55,44.55,2017,632
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,498,Republic of Moldova,151,Eastern Europe,Country,MDA,1,28.4650624,47.20236795,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,"[2011]: The sample excludes Transnistria (Prednestrovie) because of security risks. The excluded area represents approximately 13% of the total adult population. // [2014]: The sample excludes Transnistria (Prednestrovie) for safety of interviewers. The excluded area represents approximately 13% of the population. // [2017]: GNI per capita, population, and Global Findex data exclude Transnistria (Prednestrovie) because of security concerns. The excluded area represents about 13 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,18.07,17.76,43.79,43.79,2017,633
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,499,Montenegro,39,Southern Europe,Country,MNE,1,19.25214024,42.78717043,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,"[2017]: Global Findex data exclude some very small and remote villages (with less than 150 people), representing about 0.5–1.5 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,52.15,61.89,69.19,69.19,2017,634
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,499,Montenegro,39,Southern Europe,Country,MNE,1,19.25214024,42.78717043,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,"[2017]: Global Findex data exclude some very small and remote villages (with less than 150 people), representing about 0.5–1.5 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,48.93,57.91,67.57,67.57,2017,635
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,499,Montenegro,39,Southern Europe,Country,MNE,1,19.25214024,42.78717043,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,"[2017]: Global Findex data exclude some very small and remote villages (with less than 150 people), representing about 0.5–1.5 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,50.44,59.83,68.36,68.36,2017,636
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,500,Montserrat,29,Caribbean,Country,MSR,0,-62.19261223,16.73558313,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,637
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,500,Montserrat,29,Caribbean,Country,MSR,0,-62.19261223,16.73558313,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,638
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,626,Timor-Leste,35,South-Eastern Asia,Country,TLS,1,125.9451052,-8.797497247,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,639
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,,73.7,,73.7,2014,640
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,,66.09,,66.09,2014,641
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,630,Puerto Rico,29,Caribbean,Country,PRI,0,-66.47591017,18.22753799,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,,69.74,,69.74,2014,642
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,The sample includes only Qataris and Arab expatriates. The excluded population represents approximately 50% of the total adult population.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,68.57,,,68.57,2011,643
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,The sample includes only Qataris and Arab expatriates. The excluded population represents approximately 50% of the total adult population.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,61.57,,,61.57,2011,644
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,634,Qatar,145,Western Asia,Country,QAT,1,51.19152467,25.28355379,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,The sample includes only Qataris and Arab expatriates. The excluded population represents approximately 50% of the total adult population.,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,65.88,,,65.88,2011,645
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,646
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,647
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,638,Réunion,14,Eastern Africa,Country,REU,0,55.53171398,-21.13183266,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,648
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,48.53,65.15,62.4,62.4,2017,649
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,41.06,56.87,53.59,53.59,2017,650
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,642,Romania,151,Eastern Europe,Country,ROU,1,24.98481009,45.83893563,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,44.59,60.84,57.75,57.75,2017,651
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,"[2017]: Global Findex data exclude remote or difficult-to-access areas in the Far North, North Caucasus, and Far East (Nenets autonomous region, Yamalo-Nenets autonomous region, Chukotsk region) as well as other remote or difficult-to-access districts. The excluded areas represent about 20 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,48.78,63.8,75.3,75.3,2017,652
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,"[2017]: Global Findex data exclude remote or difficult-to-access areas in the Far North, North Caucasus, and Far East (Nenets autonomous region, Yamalo-Nenets autonomous region, Chukotsk region) as well as other remote or difficult-to-access districts. The excluded areas represent about 20 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,47.7,70.19,76.13,76.13,2017,653
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,643,Russian Federation,151,Eastern Europe,Country,RUS,1,99.01404926,61.61899849,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,"[2017]: Global Findex data exclude remote or difficult-to-access areas in the Far North, North Caucasus, and Far East (Nenets autonomous region, Yamalo-Nenets autonomous region, Chukotsk region) as well as other remote or difficult-to-access districts. The excluded areas represent about 20 percent of the population.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,48.18,67.38,75.76,75.76,2017,654
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,37.51,49.04,55.75,55.75,2017,655
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,Y_GE15,15 years old and over,F,Female,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,28.25,35.32,44.96,44.96,2017,656
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,646,Rwanda,14,Eastern Africa,Country,RWA,1,29.92310194,-1.999842114,Y_GE15,15 years old and over,_T,Both sexes,PERCENT,Percentage,,,G,Global,,,"Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,32.76,42.12,50.02,50.02,2017,657
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,658
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,659
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,652,Saint Barthélemy,29,Caribbean,Country,BLM,0,-62.83173536,17.89513362,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,660
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,661
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,662
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,654,Saint Helena,11,Western Africa,Country,SHN,0,-5.705752501,-15.96503946,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,663
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,659,Saint Kitts and Nevis,29,Caribbean,Country,KNA,1,-62.76628613,17.33994219,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,664
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,659,Saint Kitts and Nevis,29,Caribbean,Country,KNA,1,-62.76628613,17.33994219,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,665
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,659,Saint Kitts and Nevis,29,Caribbean,Country,KNA,1,-62.76628613,17.33994219,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,666
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,660,Anguilla,29,Caribbean,Country,AIA,0,-63.05651612,18.21525315,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,667
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,660,Anguilla,29,Caribbean,Country,AIA,0,-63.05651612,18.21525315,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,668
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,660,Anguilla,29,Caribbean,Country,AIA,0,-63.05651612,18.21525315,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,669
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,670
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,671
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,662,Saint Lucia,29,Caribbean,Country,LCA,1,-60.96529553,13.89405601,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,672
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,663,Saint Martin (French Part),29,Caribbean,Country,MAF,0,-63.04505461,18.0882685,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,673
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,663,Saint Martin (French Part),29,Caribbean,Country,MAF,0,-63.04505461,18.0882685,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,674
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,663,Saint Martin (French Part),29,Caribbean,Country,MAF,0,-63.04505461,18.0882685,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,675
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,666,Saint Pierre and Miquelon,21,Northern America,Country,SPM,0,-56.33682442,46.85812735,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,676
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,666,Saint Pierre and Miquelon,21,Northern America,Country,SPM,0,-56.33682442,46.85812735,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,677
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,666,Saint Pierre and Miquelon,21,Northern America,Country,SPM,0,-56.33682442,46.85812735,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,678
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,670,Saint Vincent and the Grenadines,29,Caribbean,Country,VCT,1,-61.19024321,13.24627968,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,679
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,670,Saint Vincent and the Grenadines,29,Caribbean,Country,VCT,1,-61.19024321,13.24627968,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,680
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,670,Saint Vincent and the Grenadines,29,Caribbean,Country,VCT,1,-61.19024321,13.24627968,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,681
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,674,San Marino,39,Southern Europe,Country,SMR,1,12.46329038,43.93841766,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,682
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,674,San Marino,39,Southern Europe,Country,SMR,1,12.46329038,43.93841766,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,683
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,674,San Marino,39,Southern Europe,Country,SMR,1,12.46329038,43.93841766,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,684
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,678,Sao Tome and Principe,17,Middle Africa,Country,STP,1,6.609772265,0.241554875,Y_GE15,15 years old and over,M,Male,,,,,,,,,,,,,,,,,685
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,678,Sao Tome and Principe,17,Middle Africa,Country,STP,1,6.609772265,0.241554875,Y_GE15,15 years old and over,F,Female,,,,,,,,,,,,,,,,,686
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,678,Sao Tome and Principe,17,Middle Africa,Country,STP,1,6.609772265,0.241554875,Y_GE15,15 years old and over,_T,Both sexes,,,,,,,,,,,,,,,,,687
8,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",2019.Q2.G.01,682,Saudi Arabia,145,Western Asia,Country,SAU,1,44.54763347,24.12594211,Y_GE15,15 years old and over,M,Male,PERCENT,Percentage,,,G,Global,,"[2011]: The sample includes only Saudi Arabians and Arab expatriates. The excluded population represents approximately 20% of the total adult population. Gender-matched sampling was used during the final stage of selection. // [2014,2017]: Global Findex data include only Saudi nationals, Arab expatriates, and non-Arabs who were able to participate in the survey in Arabic or English.","Global Financial Inclusion Database, World Bank.",,G: Global monitoring data,72.72,75.33,80.54,80.54,2017,688
